PHATE1,PHATE2,PHATE3,PHATE4,PHATE5,ID
-0.0288537836531773,-0.01622965009098513,-0.014138658743544858,9.812944801861159e-4,-0.00790346850428112,90
0.015044011693185758,-0.02012726629609284,0.015360663276554968,-0.015312969249223492,-0.007181524201550566,91
-0.00526732170647728,0.023325683895985907,0.006691644824881854,-0.010157144747007914,0.016343272235605482,92
-0.02778010196446921,-0.0038565277743146218,0.008001510760079149,0.011757896882050894,-0.014281697203137997,93
0.023603435341622264,-0.005548832666017047,-0.0056310660586728145,0.010480779757509367,-0.01497684814922617,94
0.014686098643224356,0.02123980980018444,-0.014290198582212399,4.3790539465562273e-4,0.01081306540973221,95
-0.02170117518991183,-0.015774073344940614,-0.01860810081345031,-0.013357898101467043,-0.007290883454936763,96
-0.02430766609078722,-0.016455796102406953,-0.018156497738710396,-0.009281484869152923,-0.008224532029048813,97
-0.02455459722359969,0.007627679272808218,0.021792867471668018,0.012764765677066544,0.0033819068242643756,98
0.002729056800123192,0.029515606709763418,-0.004118598427672495,-0.009213304572209141,-0.011228465034883357,99
-0.00690415974599761,0.02978848557724471,0.009276086383017473,-0.010371206360629836,-0.007588227164361221,100
-0.00806890481998711,0.031315909055495805,0.011466736175923838,-0.009601994707844556,-0.004646398376794276,101
0.021962962316343197,-0.021195996381660944,0.012752096197464908,-0.005625192089783395,-0.009128395009195425,102
-0.029048540972880208,-0.01752308805582795,-0.015875838740471958,0.002790569863612863,3.571993295602265e-4,103
-0.029361377450445415,-0.01293579921112102,-0.008363069883656642,0.0012826061028244822,-0.01446708315044814,104
0.029618380673974175,-0.0043396802966750685,-0.006874649951434648,0.012679566778135693,0.007027297804758942,105
0.01702603955527529,-0.020125132122265566,0.014086186448679023,-0.011942289762535733,-0.010987585251195708,106
-0.02375919406976725,0.010081846107695304,0.018131374717605404,0.006656933084119645,-0.013047671365228915,107
-0.028271530616437265,-0.016314061009433865,-0.012965732889334183,0.0041590750381980835,0.010320435448437004,108
-0.02981930229384799,-0.008110812651757606,0.00456888166860508,0.017449160438215365,0.005619584739441561,109
0.014513568152548338,-0.020617327341954587,0.01638687817150927,-0.017457236289088802,0.0014117459484130526,110
-0.028399471532652095,-0.01791249564023697,-0.017304757436569205,0.0010199608236782759,0.0033943986843712414,111
0.014025550778571119,0.021258884419257787,-0.014293854154033865,-1.7906486796069907e-4,0.011038455058725655,112
-0.027368021851408977,-0.008827690353358392,0.0025276408400011167,0.014218461006384844,0.01166659463964831,113
-0.009299582122170127,0.021140060143877513,0.012038999841210854,-0.007829500888759547,0.015882390815862672,114
-0.02680180770616578,0.0020114349462765357,0.016148136805256775,0.014387916165240136,-0.007214023363807658,115
0.023386399795546974,-0.01798094142588292,0.007518839237919642,-3.4963323110624543e-4,0.013894636518135647,116
0.017855903845919258,0.026744909611301694,-0.015561606894430166,0.0017813419696681115,0.0028103848533502073,117
-0.0088395866160834,0.025451720025833728,0.013033113769779477,-0.012535057725259181,0.006350161222167751,118
0.02027704118884591,-0.0203994994373422,0.012399775248953337,-0.00633796919643296,-0.011567422262362525,119
-0.020727179260743564,-0.015455396939183222,-0.018642809361714016,-0.01489084856901779,-0.00665305883072036,120
0.013909042809176287,0.018078143105617752,-0.015468789815327833,0.0022565142927001474,-0.0128894503442641,121
-0.018841729389827023,0.004452453380027826,0.017001710673723473,0.006517246589896577,0.01567087521989426,122
0.019345363297837606,0.01887780358422666,-0.015656600596448012,0.00500224222909988,0.008835230186333023,123
-0.026269308333277102,-0.01783564557643586,-0.019784498353052123,-0.0059606415776614335,-0.0038306306412501175,124
-0.028590774823599643,-2.696725275519122e-4,0.0147788431896679,0.01749454241553428,0.0038636885118832924,125
0.030005710545558794,-0.01596154996919078,0.003314958469606133,0.0071801775266897684,0.007085925635394741,126
-0.026311360472280287,-0.00443079995985103,0.009008715620418769,0.015171163690483217,0.011092513665991769,127
-0.020468092215525223,0.01296728842051796,0.021741843339222126,0.006309024968896119,0.009398715562012905,128
0.021232425013546948,-0.02085855800846973,0.012601398349244924,-0.005916100983357388,-0.010125450282699426,129
-0.027005293329064747,0.003290488878309869,0.016406611057520917,0.012866730062229154,-0.008767837538614789,130
0.029027142070209625,-0.022001224197022586,0.010804855331355424,2.86910319378393e-4,0.002659553505199905,131
-0.02983889503940373,-0.016456769770963622,-0.012322168844111782,0.006373439544849989,0.007217345905028247,132
0.029125288490681297,0.0011590505514640537,-0.011012866764877774,0.014055128855814555,-0.005468231212004653,133
-0.0032124402101431086,0.030342354811150718,0.005097449300762861,-0.013316026078703988,0.003887462984237348,134
0.021963508666627076,-0.023166455317705576,0.015740668548831833,-0.010042969883540573,0.0018154313594723767,135
-0.004609602149404557,0.024239469129604743,0.005863275924308281,-0.010167780529889472,0.016044958991478023,136
-0.026184667677900845,-0.005224111707101069,0.0092561443575723025,0.017594828928482027,-0.005127794699222486,137
0.011656048822479614,0.026696138236634602,-0.013258937663818733,-0.0019341777113208117,-0.010292987157241463,138
0.017228918209655733,0.017246375750712892,-0.015981578871708386,0.00518193058723372,-0.01142842938535356,139
-0.015094975868484227,0.0249999811168455,0.01976935271310098,-0.004913673149736305,-0.002787779195239471,140
0.025830099852571124,-0.022326812742701412,0.012424531691711878,-0.0036054723130489906,0.006873484560217774,141
-0.02471600731481844,-0.016686060495135803,-0.016820013546805273,-0.003894685245532578,0.010818722750024387,142
0.024108013440616704,-0.006448436475988847,-0.004573330944876917,0.008988303797697487,0.014862642385042828,143
0.02161940556372358,0.01023497586880127,-0.014711425583078374,0.009937706859887104,-0.011753669259839238,144
0.008748274155250544,0.03259822071605172,-0.009298759715219629,-0.007266378410790768,7.468558109366202e-4,145
0.0243512804442695,-0.00790776218500526,-0.004005333398727416,0.011250739505906123,-0.013006474457396534,146
0.03184591566790596,-0.007543511895558631,-0.0048520177417693214,0.012484826952973137,-0.002653409579727585,147
0.013524184679380397,-0.019206501167830323,0.014894826981569907,-0.01603852383657017,-0.008582146915133537,148
-0.022830444131528096,0.011557282174966816,0.02173081256062605,0.007605292220344076,-0.006476572301367801,149
0.022816251040445476,-0.023190969312364095,0.01531544148873331,-0.009066226873827587,0.003324437969068378,150
0.031931154588700814,-0.01985087135453846,0.0077466933587594785,0.0034464827802397338,-0.0020703231679272305,151
-0.024172629106573744,0.009618093304416628,0.01799043016335901,0.006975124508038345,-0.012935977496483366,152
-0.012661785946153201,0.017919411043438558,0.01617430748965003,-0.005201210087259051,0.015260665193520059,153
0.014396458245408581,0.028083562600486056,-0.015182336788162816,-8.163608929057316e-4,-0.004148298953668592,154
-0.029811286248393205,-0.014467959693023197,-0.008017500217443263,0.008840038194651132,0.010706546572826835,155
0.007966255855985392,0.03254932576854122,-0.00865555068069861,-0.007924802628395837,0.002927017115114085,156
-0.02574830892260053,-0.005089169472130026,0.008718446565879228,0.016022273765164432,-0.008571678792553801,157
-0.028432333185229766,-0.014062549956628973,-0.010610760372565597,-3.1838308420767354e-4,-0.01335429824922212,158
-0.01920573939090518,0.016067153152898712,0.020592046870804355,0.0017596882634544444,-0.00973374597704854,159
-0.005632259849135227,0.023458670648817712,0.00720762696716643,-0.00980033745145822,0.016116968431738734,160
-0.01665689217876703,0.018209325539816818,0.0195871490775003,3.6674842849214044e-4,0.012640147843107637,161
0.013072606410182853,0.028288154538369432,-0.0125927951894619,-0.002717871766546139,0.007488331853920133,162
0.02721494585018991,-0.020697371724209435,0.009524514239028305,7.797456332209014e-4,0.007657189377390203,163
-0.009614597837299708,0.030627283808403686,0.01349952782431195,-0.009366480832077912,-0.002780538757191464,164
0.021276923034341554,0.015098386110783305,-0.016130220227869668,0.008541195042366716,-0.009786294335784177,165
0.026099554524161628,0.0012872826934943722,-0.010481599892721098,0.012521738915943796,0.009755425289256832,166
-0.020584043142039446,-0.01563303538406485,-0.01813927712957641,-0.011973177769275872,0.008627873649529412,167
-0.006203681949903723,0.03111243220904838,0.008739328764738956,-0.010345987983081659,-0.006356747167428133,168
-0.026260762995428046,-0.017969802750391936,-0.02003822737803517,-0.005734247691238861,-0.0026655529785382047,169
0.01643273148327741,0.02065043549799943,-0.016452215929661316,0.0035808305486432247,-0.009537200889431056,170
-0.013209964962435043,0.022724624036289245,0.015415597905370719,-0.0048389229770329336,-0.012383773904006967,171
0.026966216063443856,0.013776419408465513,-0.015602571771689432,0.010674110987663459,0.0034739838646834346,172
0.02605756708543371,-0.019722668590417634,0.008715369978461968,0.002129280840728197,-0.008308265668041229,173
0.02448486699946055,-0.007929492354589472,-0.004026913879380465,0.011424366330086899,-0.012702334975439532,174
0.02336183984252968,-0.019658382304823804,0.009601793308557297,-0.0019671335165280727,0.011972761580700821,175
0.02331175299051049,-0.02221202722134429,0.013431531076048515,-0.00657870900004764,0.007325780378639253,176
-0.01386290843255023,0.022183370062795155,0.015990608120349546,-0.0042968496910968995,-0.012486037965821551,177
0.0248669327251686,-0.001654509381230385,-0.008656179340971097,0.011794822063922161,-0.013479484279490502,178
-0.028289605018204867,-0.0019015517230493212,0.013112221774306038,0.0179591793879461,-6.167181804705913e-4,179
0.023672762116241496,-0.023216770798853724,0.014962331685300704,-0.0077239610383764215,-8.06948858209505e-4,180
0.018198148564079013,0.019693305400889653,-0.017071283963303725,0.0052553146927390324,-0.007848977882448599,181
0.006068337020821503,0.03162636096852527,-0.005659819780845408,-0.0077502823239638235,0.00810788410396074,182
0.0059287647275496035,0.032597594637940694,-0.007053151777828652,-0.009774100690374458,-8.495596197251438e-4,183
-0.014774544636186866,0.024807364503064658,0.01937449303294967,-0.005396877647390448,-0.0037933911828339434,184
0.025179052274352805,-0.01977662593811543,0.009079366695391972,0.0013483772649601766,-0.009457507851652218,185
0.022540943473550814,0.007200636389674301,-0.013679594057009949,0.011116003660328567,-0.01192474493982358,186
-0.02990804729752187,-0.00923951680500788,0.002815936521672168,0.016944425226603832,0.00572913543094024,187
0.012588025217263883,-0.018496186444620734,0.014381930681791612,-0.016221024944531096,-0.01002622221146362,188
0.0054881863372525505,0.032037449568461274,-0.007172746012178328,-0.010331266221742668,-0.002323734987057478,189
-0.012321958586316312,0.018973134555650153,0.015765027211365867,-0.005591313840535571,0.014899882812538073,190
-0.020081885154880682,0.008159652704369065,0.01957104462342761,0.006930835496434776,0.012764585106207137,191
0.02494707778866404,-0.019608210362022385,0.008902561891728935,0.0016328714060037319,-0.009621929832223606,192
-0.01689093662412844,0.01718044522517882,0.02184602313946551,-0.001073134435871167,0.007379505057335754,193
-0.009976839628589853,0.03048978078905288,0.013838701295006766,-0.008848236427620271,-0.0032598016389061976,194
0.03374474357556594,-0.017772839291774697,0.0051378689932299005,0.0055400395001306705,-9.815565037373673e-4,195
0.016968543297907243,0.02670255805804405,-0.01620236317273746,0.0014022642134517592,5.013522732106419e-4,196
0.02452720230360174,0.004684871741810737,-0.012596812864619928,0.012254872447980236,-0.010902597896137362,197
-0.022730977367764055,-0.0171164183929452,-0.020645847414666074,-0.011192256351378623,0.004539865020857508,198
-0.027413278795488494,-0.004030459673627029,0.008275468291849056,0.01271911461951054,-0.013316333228701389,199
-0.02215285910406708,-0.01689434996934338,-0.020684238936206693,-0.012366405513458275,0.0035188418651025933,200
-0.01889379595064042,0.015663348502917004,0.02139468657677684,0.0018134141152788689,-0.007512381388049706,201
-0.0029465118941027313,0.027055029447186494,0.0040299203199962745,-0.00965942705611331,0.014762599231219815,202
0.021408709761912323,-0.020876983466712466,0.012532059301242725,-0.005672366335647246,-0.010044884042545029,203
0.023737153595012557,-0.005123718772830808,-0.0059694064405415815,0.010602729556199135,-0.014846620825234217,204
-0.021309467555278617,-0.015943463294450597,-0.019443635925823665,-0.014591494731061626,-0.004829344192523759,205
0.01514516887504275,-0.020795516240459368,0.016225565953571875,-0.016721830653258933,0.002594416489490162,206
0.020787374353677567,0.021266042063287582,-0.0172086562480465,0.00582923943245588,0.0014817706773636679,207
-0.0276493211875725,-0.018042120511275,-0.018616443772597212,-0.00166371225431438,-1.1909445348758639e-4,208
0.015013417755366553,0.029136033276704557,-0.014277111268917113,-0.0013227930368871342,0.003704147572203915,209
0.024125368858284174,-0.007181822176850042,-0.004309972957261062,0.010105351313190602,-0.01454797389279539,210
0.023217424120664343,-0.02161644370188163,0.012826150354733896,-0.005120602262654181,-0.007703779030618547,211
0.012340630055862375,-0.018527543850008734,0.014090559670924952,-0.016621891788186422,0.008713050709375475,212
0.007114857185852342,0.02759296688771625,-0.008138227068486902,-0.007470669178672314,0.011354708442407234,213
-0.015896314948302778,0.02389489147161998,0.019542200032606327,-0.0036632278940951653,-0.00571512086297438,214
0.02988842669109791,-0.020932791598902142,0.009431532595256992,0.0017296998989054938,-0.0040615402936463145,215
0.030572216515476733,-0.008655073908556358,-0.0036442890944422845,0.01163646575474838,0.00625795963560887,216
-0.02075455269508713,-0.015919262274030812,-0.01900352490348351,-0.012807151991134988,0.006549223228813313,217
0.014630117293986625,-0.019230292904292654,0.014188402731558507,-0.014081117238100665,-0.010722670221435825,218
0.003585932093702575,0.03350622096632341,-0.004220161218991045,-0.011139739868781117,-0.0010018253599876072,219
-0.030798918536340918,-0.010331413187792328,8.713739352040708e-4,0.016070113760861995,0.005056221802453101,220
-0.022447780770253115,-0.017037147883784815,-0.02085032902103451,-0.012179134052009821,0.002738713471273091,221
-0.027597040325804255,-0.009808262415217877,8.503910845793351e-4,0.013496528530943836,0.01190675163417024,222
-0.008618234064516084,0.025547254344809128,0.012729733729895804,-0.012569976402831322,0.0065916950365308875,223
-0.031204431579713185,-0.011750618038823676,-0.0016321596379506264,0.014977318243329676,0.00495061653808155,224
0.014168892005072308,-0.01922030657318964,0.013960022133165094,-0.014711475941733616,0.009278887464528702,225
0.020514808880482953,-0.019796505190577896,0.010911051402081151,-0.00518824457948297,0.01309134081826072,226
-0.026676984073318078,0.002949803959896904,0.0182300318753408,0.016117932524738407,0.003636394975926755,227
0.001421587408603537,0.032156350925225397,-8.511889190355646e-4,-0.011015456079100656,0.006977846536771465,228
-0.0017192911658555714,0.03183894937997753,0.002280488863750644,-0.011024825413757128,-0.00727667066808351,229
-0.021399419970421198,-0.015586570118258298,-0.018376454416611142,-0.013668707329468458,-0.007552262472259123,230
0.013316458884764784,-0.019637851501725916,0.01543301919589799,-0.017421054315580674,0.0052569242205682005,231
0.026147578084536747,-0.019883261616990864,0.00889438891685702,0.001980571008630496,-0.008087485952817598,232
0.015505284331797332,-0.019745466222497177,0.013926802206148248,-0.013404319362839789,0.009338148926325653,233
0.022460687688644742,-0.01883902515254248,0.009304541358291162,-0.002023510896008092,-0.014461814243974335,234
-0.020391891835465043,-0.014395913418710094,-0.015786408506960798,-0.012693154966024214,-0.01050842066932845,235
-0.027040509116992364,-0.01657990281212061,-0.01636379058369278,-0.003930879664274543,-0.008734541331824696,236
0.004616154484772012,0.03235472267544719,-0.006017123816726772,-0.010789218252174024,-0.002190572935676921,237
0.030633960442259876,0.004082989827394784,-0.012160198129494098,0.01360665805894622,0.0010584665553773325,238
0.002067850065236829,0.033293342893150356,-0.0015376451870813747,-0.011046773832217261,0.004815034455614557,239
-0.004058373805343656,0.032066200569149814,0.0057569615510323895,-0.010330431313947197,-0.0065504116499583015,240
-0.027618281018682245,-0.017984107486512756,-0.01864924491804876,-0.002189858314534729,-0.001302184024515318,241
-0.02855566324359743,-0.01755037431578202,-0.01642080566112653,0.0017733116057452258,-8.027620079281332e-4,242
-0.022480423283476738,0.012085113547964385,0.020380917205252244,0.005923153831142581,-0.010211373234782372,243
0.03230734897565008,-0.0038735225660299763,-0.007246530077995218,0.013036275154947295,6.26393184669385e-4,244
0.021992217307051455,0.01986831420703777,-0.017099368701355592,0.0068907091297005195,0.0022575442931800126,245
0.02158175053700996,0.010993462824441108,-0.014938240357468616,0.009694826398878335,-0.011552111646724688,246
-0.017865448291374254,0.0164711590737895,0.02053222386011681,0.0019160729931637654,0.011743798821278276,247
0.025166555422643858,-0.00728242586123608,-0.00417714453505025,0.01014846631032703,0.01287504180946814,248
0.030069211312114243,-0.016626504569772223,0.004063761538787494,0.006446372792555446,0.006963856000271827,249
0.008192811996790554,0.02953123025469585,-0.00987771031652198,-0.005691749368569197,-0.009757940580691444,250
-0.0068614459130849305,0.02237258978954556,0.008889481285533029,-0.009651211613267789,0.016104109827364734,251
-0.02821950397498902,-0.014788069644296856,-0.012078313520594634,-0.0011385925363716237,-0.012304096125464249,252
0.01288472671704206,-0.018662742940942445,0.013905388235889864,-0.015848235435693095,0.009247632141462158,253
0.02680411797966945,0.005605547188072105,-0.012528980364448957,0.012231535777360934,0.008429450901673729,254
-0.017899910564448215,0.019672055343177525,0.018680087757013727,-4.753019556086769e-4,-0.011548871733865564,255
-0.028851410422490245,-0.01717229132628879,-0.01544666161814131,0.0025143783544853584,-0.003045308935950988,256
0.019190351662112193,-0.02110531947836634,0.013836570575618278,-0.010113286830523923,0.009333261911646235,257
-0.029057601920095284,-0.015213547290255048,-0.00979937988836645,0.007626492379966654,0.010279342130171442,258
0.027476052224433528,0.010214993283957143,-0.015359105390540188,0.012315897326197003,-5.322843613079546e-4,259
-0.02292845014062529,0.01243217058733627,0.01844443979882406,0.005592081508457406,-0.012900621036249128,260
0.022989820261619356,-0.01661190508254952,0.0061364175075908165,0.0018228614366306917,-0.014770531764557419,261
0.013020324042801405,0.01961122776914916,-0.015160578756540713,9.28966771956136e-4,-0.012646191836573263,262
-0.028142875595933703,-0.017347929865595475,-0.01685129829196285,-8.077324833464135e-4,-0.004863478139877761,263
-0.020410735138814903,-0.01589929433991393,-0.01952806854704733,-0.014298665488909772,0.004568585308285185,264
-0.01961695799850144,0.015289921055387809,0.021221243869604403,0.0027252155892818733,-0.008172873131775732,265
0.021743581775172657,0.01659302735812525,-0.01697487092808059,0.008599368913584092,-0.006767477339437351,266
-0.020337148520845616,-0.015888345390711208,-0.01990931903808958,-0.015591913494008073,6.747285739119883e-4,267
0.019478865373886455,-0.0194179803159812,0.011464924151614191,-0.006240707199523898,-0.0142962286482694,268
0.018733574180190837,0.02426428610531308,-0.016815185635624893,0.003500135795688597,6.788345927628917e-4,269
0.020245361095349364,0.019662288073905267,-0.015552258910093366,0.005225290928748198,0.00786743717415641,270
0.029860707395171427,-0.021127363874277577,0.00947058264935771,0.0019398462503302594,0.002016934698072496,271
-0.02840377124416228,-0.01793925618860635,-0.017389337912394873,8.774253745734423e-4,0.0032469589143672766,272
-0.021565378835953098,0.0023146609861997404,0.01472375961017583,0.009001565547014255,0.01562688882419716,273
0.0271318761439957,-0.013745862411946468,0.0015616399766773675,0.007840539003599847,-0.011193262214429085,274
-0.011933067364886777,0.018100065017515512,0.01553385285104791,-0.006286034438539427,0.015484506516011754,275
-0.01961447723696292,0.003490915609168772,0.016063633035531513,0.00732792028841646,0.015864344865871568,276
0.024635618431784436,-0.007529953399643628,-0.004318083546117971,0.011320135977514825,-0.012756095490617568,277
